,name,price,rating,zip code,latitude,longitude,review count,competitors,subway_around,target1,target1_norm,target2,target2_norm,target3,target3_norm
890,J's Wong,$,3.5,11238.0,40.67402,-73.95661,53,2,2,50.5,0.03589809825744067,530,0.011316648531011969,3.5,0.625
891,Canton Palace II,$$,3.0,7657.0,40.8447303369746,-74.0083200176165,149,3,0,295.5,0.06088637833683942,1490,0.03220892274211099,3.0,0.5
892,New Malaysia,$$,3.5,10013.0,40.7158109,-73.99649240000001,568,226,0,979.6233333333333,0.13066215573351372,5680,0.1233949945593036,3.5,0.625
893,Tasty Dumpling,$,3.5,10013.0,40.7149408310765,-73.9995409548283,394,219,1,237.6233333333333,0.054983364635906085,3940,0.08552774755168661,3.5,0.625
894,Empire Express,$,3.5,11215.0,40.669090000000004,-73.98574,30,4,3,27.5,0.033552259719374665,300,0.006311207834602829,3.5,0.625
895,Sing Hing Chinese Restaurant,$,3.5,11211.0,40.710937,-73.948715,18,8,0,15.5,0.032328343960383706,180,0.0036996735582154514,3.5,0.625
896,New Szechuan House,$,2.5,11377.0,40.7459596,-73.9140785,42,6,4,39.5,0.034776175478365624,420,0.008922742110990207,2.5,0.375
897,Lantern Thai,$$,3.5,10003.0,40.7350845336914,-73.9833526611328,330,48,0,473.4971428571428,0.07904083735335793,3300,0.07159956474428728,3.5,0.625
898,Yan Asian Restaurant,$$,4.0,7070.0,40.82739,-74.10491,93,0,0,183.5,0.04946316458625714,930,0.02002176278563656,4.0,0.75
899,Asian Express,$$,2.0,10010.0,40.737991,-73.98188,13,43,0,-43.587500000000006,0.026301833759602183,130,0.0026115342763873774,2.0,0.25
900,Jing Fu House,$,4.5,11372.0,40.74928,-73.87009990000001,7,2,5,4.5,0.03120642118130866,70,0.0013057671381936887,4.5,0.875
901,First Wok,$,3.5,7047.0,40.772709899999995,-74.04002,26,0,0,23.5,0.033144287799711014,260,0.00544069640914037,3.5,0.625
902,Sun Hing Chinese Restaurant,$,4.0,11372.0,40.756034851074205,-73.87823486328121,7,3,0,4.5,0.03120642118130866,70,0.0013057671381936887,4.0,0.75
903,Fuzhou Anping Fish Ball,,2.5,10002.0,40.7126905,-73.9967719,4,212,0,-124.5,0.018049326772155847,40,0.0006528835690968443,2.5,0.375
904,Jade Terrace,,1.5,10036.0,40.7601222,-73.98716590000001,2,50,24,-62.32555555555557,0.02439068363566113,20,0.0002176278563656148,1.5,0.125
905,Sweet Yummy House,$$,3.5,11373.0,40.74095,-73.87938,55,11,3,107.5,0.04171169811264773,550,0.0117519042437432,3.5,0.625
906,Chung Chun Kitchen,$,4.0,11205.0,40.69314,-73.973,12,2,0,9.5,0.031716386080888226,120,0.002393906420021763,4.0,0.75
907,Gan Asia,$$,2.5,10025.0,40.792339299999995,-73.971405,39,17,6,-67.00333333333333,0.023913583140721142,390,0.008269858541893362,2.5,0.375
908,Taste of China,$,3.0,11103.0,40.757145122393204,-73.91480192973229,23,4,4,20.5,0.03283830885996327,230,0.004787812840043526,3.0,0.5
909,Ming Wok,$,3.5,11372.0,40.7555390072011,-73.883957862854,14,6,0,11.5,0.031920372040720055,140,0.0028291621327529923,3.5,0.625
910,Future Restaurant,$,3.0,7302.0,40.72214,-74.04689990000001,82,4,0,79.5,0.03885589467500215,820,0.0176278563656148,3.0,0.5
911,Imperial Palace,$$,4.0,11354.0,40.761866999999995,-73.830619,322,3,10,641.5,0.09617594938774542,3220,0.06985854189336235,4.0,0.75
912,Hwa Yuan,,3.0,10002.0,40.7137,-73.99598,6,221,0,-119.5,0.018559291671735412,60,0.001088139281828074,3.0,0.5
913,Chan's Garden,$,3.5,11205.0,40.694719899999996,-73.95635,23,2,0,20.5,0.03283830885996327,230,0.004787812840043526,3.5,0.625
914,Thái Son,$,3.5,10013.0,40.71683,-73.99963000000001,705,218,9,548.6233333333333,0.08670318138975512,7050,0.15321001088139283,3.5,0.625
915,Potjanee Thai Restaurant,$$,3.5,10014.0,40.73005,-74.003417,268,25,11,229.53363636363633,0.054158272335349956,2680,0.05810663764961915,3.5,0.625
916,Saigon Vietnamese Sandwich Deli,$,4.0,10013.0,40.71995820000001,-73.9958631,540,217,9,383.62333333333333,0.06987433970362943,5400,0.11730141458106638,4.0,0.75
917,Golden Dragon Kitchen,$,3.0,11211.0,40.713829,-73.955184,16,12,3,13.5,0.03212435800055188,160,0.003264417845484222,3.0,0.5
918,Sookk,$$,3.5,10025.0,40.79867,-73.96834,244,26,5,342.99666666666667,0.0657307049062456,2440,0.0528835690968444,3.5,0.625
919,Lee's Chinese Restaurant,$,4.0,7307.0,40.7543291,-74.0468573,11,6,0,8.5,0.03161439310097231,110,0.002176278563656148,4.0,0.75
920,Min Jiang Restaurant,,2.0,10002.0,40.713553999999995,-73.993515,3,215,4,-127.0,0.017794344322366065,30,0.0004352557127312296,2.0,0.25
921,Good Good Taste,,2.5,10002.0,40.713390000000004,-73.994781,4,219,0,-124.5,0.018049326772155847,40,0.0006528835690968443,2.5,0.375
922,China House,,5.0,11385.0,40.713279,-73.908752,4,1,0,7.5,0.0315124001210564,40,0.0006528835690968443,5.0,1.0
923,King's Wok,$,3.5,10031.0,40.82762,-73.9499,16,6,3,-54.72,0.025166396910688275,160,0.003264417845484222,3.5,0.625
924,Wok Chi Stir Fry Kitchen,$$,5.0,10017.0,40.7521635914282,-73.9775511657219,2,51,16,-71.15,0.02349065225066982,20,0.0002176278563656148,5.0,1.0
925,Moon Palace Kitchen,,3.5,11378.0,40.72222,-73.90177,14,1,0,32.5,0.03406222461895423,140,0.0028291621327529923,3.5,0.625
926,Mr Wonton Chinese Restaurant,$,2.5,11101.0,40.746978000000006,-73.941986,31,1,7,28.5,0.03365425269929058,310,0.006528835690968444,2.5,0.375
927,85 Chinese Restaurant,$$,2.5,10002.0,40.7175407,-73.9944992,5,227,5,-124.5,0.018049326772155847,50,0.0008705114254624592,2.5,0.375
928,Talent Thai Kitchen,$$,3.5,10016.0,40.74525,-73.97768,213,47,0,366.0775,0.06808478787685479,2130,0.04613710554951034,3.5,0.625
929,Happy Gathering,$,3.0,11106.0,40.7589,-73.92600999999999,41,10,0,38.5,0.03467418249844971,410,0.008705114254624592,3.0,0.5
930,Foo-Hing Chinese Kitchen,$,4.5,10454.0,40.8135071,-73.9222373,3,1,0,0.5,0.030798449261645006,30,0.0004352557127312296,4.5,0.875
931,Pro Thai,$$,4.0,10029.0,40.78888,-73.94856999999999,124,25,2,194.72571428571428,0.050608108637941775,1240,0.02676822633297062,4.0,0.75
932,Win Son,$$,4.5,11206.0,40.70747,-73.94339000000001,170,5,2,337.5,0.06517008349330779,1700,0.0367791077257889,4.5,0.875
933,Xing Wang,,4.5,,40.7157550918675,-73.9982862881705,5,226,2,10.0,0.03176738257084619,50,0.0008705114254624592,4.5,0.875
934,No 1 Hunan Chinese Restaurant,$,4.5,11373.0,40.743103000000005,-73.874626,9,11,0,6.5,0.03141040714114049,90,0.0017410228509249185,4.5,0.875
935,King Hong Restaurant,$,3.5,7024.0,40.84021,-73.98095699999999,55,0,0,52.5,0.0361020842172725,550,0.0117519042437432,3.5,0.625
936,Zhen Good Taste,$,4.0,11378.0,40.721897399999996,-73.8928982,18,2,0,15.5,0.032328343960383706,180,0.0036996735582154514,4.0,0.75
937,Hunan 3 Chinese Restaurant,$,3.0,11106.0,40.7613425374672,-73.9314051011108,18,10,0,15.5,0.032328343960383706,180,0.0036996735582154514,3.0,0.5
938,Chun Wai Restaurant,$,4.0,7087.0,40.7605286187255,-74.0356116927299,6,3,0,3.5,0.031104428201392746,60,0.001088139281828074,4.0,0.75
939,Michael & Ping's Modern Chinese Take-Out,$$,3.5,11215.0,40.672501000000004,-73.990177,206,4,4,409.5,0.07251357804725354,2060,0.04461371055495103,3.5,0.625
940,Golden Kitchen,$,3.0,11102.0,40.770448103843705,-73.9190678626333,20,6,4,17.5,0.032532329920215534,200,0.004134929270946681,3.0,0.5
941,Amber West Village,$$,3.5,10014.0,40.733165,-74.006958,166,21,0,25.533636363636333,0.03335170443250365,1660,0.035908596300326445,3.5,0.625
942,Woks Chinese Cuisine,$,4.0,11372.0,40.7496071,-73.8868179,15,7,2,12.5,0.03202236502063597,150,0.003046789989118607,4.0,0.75
943,Zest,$$,4.0,10002.0,40.7178344726563,-73.9899597167969,647,187,8,1159.5,0.1490083129841885,6470,0.14058759521218717,4.0,0.75
944,Panda Chinese Restaurant,$,3.5,11375.0,40.717395,-73.8569718,37,0,0,34.5,0.03426621057878606,370,0.007834602829162133,3.5,0.625
945,Golden Chopstick,$,3.5,11238.0,40.671833899999996,-73.957229,49,2,6,46.5,0.03549012633777702,490,0.01044613710554951,3.5,0.625
946,Lunch Box Buffet,$,2.5,10002.0,40.713916,-73.99670400000001,11,220,0,-123.5,0.018151319752071758,110,0.002176278563656148,2.5,0.375
947,Siri Thai,$$,4.0,10036.0,40.7618590612994,-73.9940920472145,162,35,0,256.6744444444444,0.05692644422883746,1620,0.035038084874863984,4.0,0.75
948,Weng Garden,$,4.0,11233.0,40.685707,-73.920722,6,0,0,3.5,0.031104428201392746,60,0.001088139281828074,4.0,0.75
949,Chi Dumpling House,$,3.5,10002.0,40.717281299999996,-73.9945984,15,227,4,-119.5,0.018559291671735412,150,0.003046789989118607,3.5,0.625
950,Ajisen Ramen,$$,3.0,10013.0,40.7141461347865,-73.99863394603271,279,219,0,401.62333333333333,0.07171021334211586,2790,0.060500544069640914,3.0,0.5
951,Fu Run,$$,4.0,11354.0,40.758782000000004,-73.831712,374,3,10,745.5,0.1067832192990004,3740,0.08117519042437432,4.0,0.75
952,Eastern Chinese Restaurant,$,3.0,11106.0,40.76566868226121,-73.9307687804103,17,7,0,14.5,0.03222635098046779,170,0.003482045701849837,3.0,0.5
953,Bang Ga Nae,$$,4.5,7657.0,40.833918118631104,-74.0092921257019,5,1,0,7.5,0.0315124001210564,50,0.0008705114254624592,4.5,0.875
954,Mr Wonton,$$,3.5,11217.0,40.675098,-73.97470799999999,154,2,3,305.5,0.06190630813599856,1540,0.03329706202393906,3.5,0.625
955,New Yummy Restaurant,,3.5,7087.0,40.77942,-74.01752990000001,8,7,0,17.5,0.032532329920215534,80,0.0015233949945593036,3.5,0.625
956,Jin Mei Dumpling House 津美锅贴,$,3.5,10002.0,40.7128944396973,-73.9965591430664,48,214,0,-86.5,0.02192506000896055,480,0.010228509249183896,3.5,0.625
957,Long Spring Garden,$,3.5,11377.0,40.745847999999995,-73.901984,21,6,3,18.5,0.03263432290013145,210,0.004352557127312296,3.5,0.625
958,Soho Thai,$$,3.5,10013.0,40.720078,-73.999641,92,191,16,27.623333333333306,0.033564838853564295,920,0.019804134929270946,3.5,0.625
959,Chung Ching Restaurant,,4.0,10454.0,40.8101921081543,-73.9247589111328,5,1,7,10.0,0.03176738257084619,50,0.0008705114254624592,4.0,0.75
960,New Hardee,$,4.0,11221.0,40.6925659179688,-73.9430160522461,6,3,0,3.5,0.031104428201392746,60,0.001088139281828074,4.0,0.75
961,Chopsticks Chinese Restaurant,$,3.0,7087.0,40.782344,-74.020889,17,5,0,14.5,0.03222635098046779,170,0.003482045701849837,3.0,0.5
962,Peking Kitchen,$,3.5,11238.0,40.688720703125,-73.9602813720703,7,3,3,4.5,0.03120642118130866,70,0.0013057671381936887,3.5,0.625
963,Sau Voi,$,4.0,10013.0,40.717712,-74.000885,219,213,15,62.623333333333306,0.03713459315062126,2190,0.04744287268770402,4.0,0.75
964,Great Wall Chinese Restaurant,$,4.0,11369.0,40.7638765,-73.88161840000001,14,1,0,11.5,0.031920372040720055,140,0.0028291621327529923,4.0,0.75
965,Great Wall Chinese Restaurant,$,3.0,7086.0,40.7737819079407,-74.02021138419391,15,5,0,12.5,0.03202236502063597,150,0.003046789989118607,3.0,0.5
966,Chen's Kitchen,$,3.5,7030.0,40.74183,-74.03993,9,2,0,6.5,0.03141040714114049,90,0.0017410228509249185,3.5,0.625
967,No 1 Chinese Restaurant,$,3.5,10033.0,40.851381599999996,-73.93947059999999,104,4,5,32.59111111111113,0.034071517312679905,1040,0.022415669205658323,3.5,0.625
968,Golden House,$,4.0,7093.0,40.78862,-74.00681,5,5,0,2.5,0.031002435221476835,50,0.0008705114254624592,4.0,0.75
969,Nha Trang One,$,3.5,10013.0,40.71671,-73.99952990000001,640,220,8,483.62333333333333,0.08007363769522076,6400,0.13906420021762786,3.5,0.625
970,Gem Bistro,$$,4.5,7032.0,40.748554,-74.144834,8,0,0,13.5,0.03212435800055188,80,0.0015233949945593036,4.5,0.875
971,Dong Fang Chuan Dian,$$,3.5,7650.0,40.842061,-74.00088000000001,48,5,0,93.5,0.04028379639382494,480,0.010228509249183896,3.5,0.625
972,East 21,$,3.5,11372.0,40.7464685299281,-73.8940858840942,60,5,9,57.5,0.03661204911685206,600,0.012840043525571273,3.5,0.625
973,Shanghai Dim Sum,,5.0,10013.0,40.714129924172894,-73.9988739506347,1,219,0,-153.8766666666667,0.015053112998826031,10,0.0,5.0,1.0
974,Great Wok Chinese Restaurant,$,3.5,7087.0,40.760689899999996,-74.04245,11,4,0,8.5,0.03161439310097231,110,0.002176278563656148,3.5,0.625
975,Bennie's Thai Cafe,$$,3.5,10038.0,40.70912,-74.00578,278,27,16,506.5,0.08240689709909713,2780,0.0602829162132753,3.5,0.625
976,Canaan Restaurant,$,4.0,11356.0,40.784442999999996,-73.84600019999999,31,1,0,28.5,0.03365425269929058,310,0.006528835690968444,4.0,0.75
977,Indochine,$$$,3.5,10003.0,40.72917,-73.99226999999999,292,53,10,689.4971428571428,0.1010713210151952,2920,0.0633297062023939,3.5,0.625
978,Panda Garden Restaurant,$,3.0,11377.0,40.745588709108404,-73.9046854516638,17,5,3,14.5,0.03222635098046779,170,0.003482045701849837,3.0,0.5
979,China Palace,$$,2.5,10016.0,40.747486114502,-73.983757019043,2,55,9,-55.92250000000001,0.025043750352339387,20,0.0002176278563656148,2.5,0.375
980,Five Loaves And Two Fishes 五餅二魚,$,3.5,11373.0,40.7413575053731,-73.8815073235202,35,11,5,32.5,0.03406222461895423,350,0.007399347116430903,3.5,0.625
981,China Gourmet,,1.0,10029.0,40.788982,-73.943283,1,24,0,-50.77428571428572,0.025568832068585064,10,0.0,1.0,0.0
